name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kaduwela,2013-12-28,31.2,23.1,26.7,33.7,23.1,27.5,20.3,69.2,0,0,0,,,,,25.9,31.1,1011.5,60.8,12.7,201,17.4,7,,2013-12-28T06:19:56,2013-12-28T18:03:16,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-12-29,30.9,21.1,26.1,32,21.1,26.8,20.2,71.3,0.1,100,4.17,rain,,,,22.3,16.4,1011.2,43.3,13.1,259.9,22.4,9,,2013-12-29T06:20:23,2013-12-29T18:03:47,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2013-12-30,31.9,22.1,26.5,33.6,22.1,27.3,20,69.1,0,0,0,,,,,31.7,26.1,1010.9,40.8,12.4,266.1,22.9,9,,2013-12-30T06:20:50,2013-12-30T18:04:18,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2013-12-31,32.5,23.1,27.2,34.4,23.1,28.1,20.3,67.7,0,0,0,,,,,25.9,33.6,1010.7,37.7,12.2,262.3,22.7,9,,2013-12-31T06:21:16,2013-12-31T18:04:49,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-01,32.1,23.1,27.8,34.6,23.1,28.6,20.1,64.9,0,0,0,,,,,31.7,36.9,1010.2,36.1,13.7,265.1,22.9,9,,2014-01-01T06:21:42,2014-01-01T18:05:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-02,31.1,22.5,26.7,33.9,22.5,27.9,20.8,71.2,0,0,0,,,,,25.9,30.8,1011.1,55.6,13.2,243.2,20.9,9,,2014-01-02T06:22:08,2014-01-02T18:05:51,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-03,31.1,24.1,26.9,34.1,24.1,28.5,21.9,74.7,0,0,0,,,,,22.3,21.6,1011.3,62.3,11.8,108.9,9.3,4,,2014-01-03T06:22:32,2014-01-03T18:06:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-04,29.7,23.1,26.2,32.9,23.1,27.1,20.7,71.9,0.016,100,4.17,rain,,,,22.3,23.9,1010.8,65.8,13.5,249,21.4,9,,2014-01-04T06:22:56,2014-01-04T18:06:52,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-05,29.1,21.1,25.3,31.8,21.1,26,19.9,72.1,0.029,100,8.33,rain,,,,21.2,18.7,1010.2,42.9,12.5,264.5,22.8,9,,2014-01-05T06:23:20,2014-01-05T18:07:23,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-06,29.1,23.1,25.8,32.8,23.1,26.8,22.2,80.7,0.363,100,16.67,rain,,,,22,350.2,1009.2,63.6,11.5,244,21,9,,2014-01-06T06:23:43,2014-01-06T18:07:54,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-01-07,28.8,24.1,26.3,32.8,24.1,27.5,23.1,82.7,8.623,100,20.83,rain,,,,16.6,270.3,1008.9,79.7,12,225,19.6,8,,2014-01-07T06:24:05,2014-01-07T18:08:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-08,30.6,23.1,27,35.2,23.1,29.1,23,79.4,0.33,100,8.33,rain,,,,16.6,239.6,1010.5,41.9,12.9,240.6,20.8,8,,2014-01-08T06:24:26,2014-01-08T18:08:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-01-09,32.1,23.1,27.6,37,23.1,29.6,22.5,75.2,3.997,100,16.67,rain,,,,22.3,23.2,1010.3,48,12,253.1,21.9,9,,2014-01-09T06:24:47,2014-01-09T18:09:23,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-10,32.1,24.1,27.2,34,24.1,28.5,21.5,72.1,39.938,100,20.83,rain,,,,22.3,31.6,1010.7,66.4,11.2,246.9,21.2,9,,2014-01-10T06:25:07,2014-01-10T18:09:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-11,31.1,23.1,26.8,34.7,23.1,28.3,21.9,75.3,0.069,100,4.17,rain,,,,16.6,5.5,1011.5,47,12.8,275.9,23.7,9,,2014-01-11T06:25:26,2014-01-11T18:10:22,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-12,32.1,23.1,26.1,35.9,23.1,27.1,22.1,79.5,9.097,100,20.83,rain,,,,18.4,28.7,1012.5,65.1,11.5,245.5,21.2,9,,2014-01-12T06:25:45,2014-01-12T18:10:51,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-13,31.1,23,26.7,34.9,23,28,22.1,77,0.066,100,4.17,rain,,,,22.3,28.5,1011.6,61.3,11.8,161.2,13.8,6,,2014-01-13T06:26:02,2014-01-13T18:11:19,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-14,29.7,23.6,26.6,34.1,23.6,28.4,22.6,79.2,1.403,100,8.33,rain,,,,14.8,350.2,1011.6,60.1,12.9,226.6,19.6,8,,2014-01-14T06:26:19,2014-01-14T18:11:47,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-15,30.1,24.1,26.1,33.4,24.1,27.1,22.9,83.5,12.089,100,33.33,rain,,,,13,50.4,1012.7,78.5,11.2,182.2,15.7,7,,2014-01-15T06:26:35,2014-01-15T18:12:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-16,30.1,23.1,25.4,34.3,23.1,26.4,22.8,86.2,18.57,100,25,rain,,,,14.8,45.3,1013.2,71.4,11.3,69.7,6.1,3,,2014-01-16T06:26:50,2014-01-16T18:12:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-17,32.4,23.1,27,34.7,23.1,27.9,20.8,71.1,0.194,100,4.17,rain,,,,22.3,30.8,1012.2,40.3,12.8,267.4,23,9,,2014-01-17T06:27:04,2014-01-17T18:13:08,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-18,32.1,21.1,26.6,33.4,21.1,27.7,20.6,71.5,0,0,0,,,,,18.4,28.2,1012,42.4,13.7,273.6,23.6,9,,2014-01-18T06:27:17,2014-01-18T18:13:34,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-19,33.1,22.1,27.2,34.4,22.1,28.1,20.4,68.7,0.7,100,4.17,rain,,,,25.9,32.9,1013.3,47.1,12.7,272.2,23.6,10,,2014-01-19T06:27:29,2014-01-19T18:13:59,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-20,33.1,21.1,26.4,34.1,21.1,27.4,20.1,69.5,0,0,0,,,,,22.3,35.7,1013.4,51.9,14.7,277.1,23.9,10,,2014-01-20T06:27:41,2014-01-20T18:14:24,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-21,33.1,23.1,27.3,34.9,23.1,28.1,20.6,69.2,0,0,0,,,,,29.5,32.3,1012.9,39.6,13.4,275,23.7,9,,2014-01-21T06:27:51,2014-01-21T18:14:48,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-22,33.1,23.1,27.5,34.3,23.1,28.5,20.6,67.7,0.022,100,4.17,rain,,,,24.1,31.6,1011.7,46.5,12.9,261.2,22.4,9,,2014-01-22T06:28:01,2014-01-22T18:15:12,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-23,32.1,24.1,27.6,35.9,24.1,29.2,21.7,71.7,0,0,0,,,,,16.6,17.2,1012.2,59.8,12.7,271.5,23.3,9,,2014-01-23T06:28:09,2014-01-23T18:15:35,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-24,33.1,22.1,27.4,33.7,22.1,28.2,20.2,67.1,0,0,0,,,,,22.3,37.3,1010.9,42.4,13.5,281.5,24.4,10,,2014-01-24T06:28:17,2014-01-24T18:15:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-25,33.1,22.1,26.9,33.4,22.1,27.2,18.6,62.8,0.004,100,4.17,rain,,,,27.7,37.4,1010.4,44.5,15,289,25.1,10,,2014-01-25T06:28:23,2014-01-25T18:16:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-01-26,33.1,22.1,26.6,34.1,22.1,27.2,18.7,63.2,0,0,0,,,,,25.9,25.2,1010.6,47.5,14,283.4,24.6,10,,2014-01-26T06:28:29,2014-01-26T18:16:41,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-01-27,32.1,22.1,26.8,33,22.1,27.4,19.4,65.5,0,0,0,,,,,31.7,35.6,1010.4,37.1,14,277.8,24,10,,2014-01-27T06:28:34,2014-01-27T18:17:02,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-01-28,31.1,23.1,26.6,33.5,23.1,27.4,20.2,69.1,3.278,100,4.17,rain,,,,25.9,32.5,1010.8,70.5,12.1,267.4,23,9,,2014-01-28T06:28:38,2014-01-28T18:17:22,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-29,31.1,23.7,26.8,33.6,23.7,27.7,21.2,72.5,0.735,100,16.67,rain,,,,27.7,23,1011.2,72.3,12.8,256.7,22.3,9,,2014-01-29T06:28:40,2014-01-29T18:17:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-01-30,31.1,24.1,27.5,35.7,24.1,29.2,21.7,71.3,2.75,100,8.33,rain,,,,27.7,27.7,1011.3,52.4,12.9,251.7,21.6,9,,2014-01-30T06:28:42,2014-01-30T18:18:00,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-01-31,33.1,24.1,28.2,36.2,24.1,29.8,21.3,68.1,0,0,0,,,,,27.7,30.9,1010.9,51.2,13.8,253,21.8,9,,2014-01-31T06:28:43,2014-01-31T18:18:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-01,35.1,24.1,28.5,37.2,24.1,29.9,20.8,65.5,0.856,100,4.17,rain,,,,31.7,36.4,1010.1,46.1,13.3,275.5,23.7,10,,2014-02-01T06:28:43,2014-02-01T18:18:36,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-02-02,34.7,24.1,28.8,36.5,24.1,29.9,20.6,64.1,0,0,0,,,,,31.7,47.9,1009.5,47.2,14,285.6,24.8,10,,2014-02-02T06:28:42,2014-02-02T18:18:52,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-02-03,34.1,22.4,27.8,34.8,22.4,28.7,20.2,66.7,0,0,0,,,,,29.5,31.6,1008.8,43.6,15.2,297.1,25.7,10,,2014-02-03T06:28:40,2014-02-03T18:19:08,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-04,31.2,21.9,26.5,33.4,21.9,27.5,20.6,71,0,0,0,,,,,24.1,13.6,1008.7,30.1,15,291.5,25.2,10,,2014-02-04T06:28:37,2014-02-04T18:19:23,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-05,32.1,21.1,26,33.4,21.1,27.1,20.7,74.1,0,0,0,,,,,14.8,7,1007.7,10.4,13.1,297.1,25.6,10,,2014-02-05T06:28:33,2014-02-05T18:19:38,0.18,Clear,Clear conditions throughout the day.,clear-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-06,35.1,21.1,26.4,37.8,21.1,26.9,18.9,67.1,0,0,0,,,,,25.9,19.1,1008.2,51.8,14.5,293.1,25.4,10,,2014-02-06T06:28:28,2014-02-06T18:19:52,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-07,33.1,20.1,26.3,32.7,20.1,26.4,17,60.7,0,0,0,,,,,25.9,35.8,1008.5,38.5,15.1,303.6,26.3,10,,2014-02-07T06:28:23,2014-02-07T18:20:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-08,31.1,21.1,26,32.2,21.1,26.7,19.1,66.8,0,0,0,,,,,20.5,10.4,1008.4,28.4,13.7,291.5,25.3,10,,2014-02-08T06:28:16,2014-02-08T18:20:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-02-09,30.3,21.1,25.7,32.8,21.1,26.7,20.3,72.8,0.7,100,4.17,rain,,,,14.8,347.5,1008.6,24.3,13.8,295.3,25.6,10,,2014-02-09T06:28:09,2014-02-09T18:20:29,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-10,29.2,19.1,25.2,31.1,19.1,25.6,19.1,70.1,0,0,0,,,,,16.6,302.2,1008.9,35.7,16.5,286.8,24.7,10,,2014-02-10T06:28:00,2014-02-10T18:20:40,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-11,29.4,21,25.5,31.5,21,26.2,19.8,71.7,0,0,0,,,,,18.4,224.3,1008.2,32.9,13.8,298.6,25.9,10,,2014-02-11T06:27:51,2014-02-11T18:20:51,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-02-12,29.9,21.1,25.8,31.6,21.1,26.6,20.5,73.6,0,0,0,,,,,14.8,331.1,1008.6,33.7,11.7,291.6,25.1,10,,2014-02-12T06:27:41,2014-02-12T18:21:00,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-13,29.4,22.1,25.9,32.4,22.1,26.9,21.3,76.3,0,0,0,,,,,16.6,305.6,1010.3,31.8,11.6,293.9,25.3,10,,2014-02-13T06:27:30,2014-02-13T18:21:09,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-14,30.7,22.1,26.7,34.8,22.1,28.4,22,76.3,0.271,100,4.17,rain,,,,20.5,315.6,1010.3,43.1,12.9,291.1,25.2,10,,2014-02-14T06:27:18,2014-02-14T18:21:18,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-15,30.2,23.1,26.9,34.2,23.1,28.5,22.8,78.9,0,0,0,,,,,16.6,262.2,1009.4,39.8,11.7,265.3,23.1,9,,2014-02-15T06:27:05,2014-02-15T18:21:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-16,30.5,24.1,27.2,35.9,24.1,29,22.7,77,0,0,0,,,,,16.6,225.8,1010,43.5,12.4,258.5,22.4,9,,2014-02-16T06:26:51,2014-02-16T18:21:32,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-17,30.9,23.1,27.2,35,23.1,29,22.3,75.6,0,0,0,,,,,16.6,261.2,1010.6,22.2,11.9,283.7,24.5,10,,2014-02-17T06:26:37,2014-02-17T18:21:39,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-18,31.2,23.1,27.7,36.5,23.1,30.3,23,76.2,0,0,0,,,,,18.4,284.3,1011.2,32.1,12.2,275.4,23.8,10,,2014-02-18T06:26:22,2014-02-18T18:21:45,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-19,31.5,24.1,27.8,36,24.1,29.9,22.5,73.8,2.411,100,4.17,rain,,,,25.9,11.7,1010.9,48.5,13.4,296.5,25.5,10,,2014-02-19T06:26:06,2014-02-19T18:21:50,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-20,30.1,25.6,27.6,35.4,25.6,29.8,22.5,74.2,3.944,100,12.5,rain,,,,22.3,38.3,1011.1,76.4,12.4,197,16.9,7,,2014-02-20T06:25:49,2014-02-20T18:21:54,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-21,34.1,24.1,27.8,36.3,24.1,29.3,21.4,69.9,0.113,100,12.5,rain,,,,25.9,7.7,1011.3,51.3,13,244.4,21,9,,2014-02-21T06:25:32,2014-02-21T18:21:58,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-22,32.1,23.1,27.5,35.9,23.1,29.8,22.3,74.3,0.01,100,4.17,rain,,,,22.3,340.6,1011.4,31.4,13.8,279.5,24.1,10,,2014-02-22T06:25:14,2014-02-22T18:22:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-23,31.1,23.1,26.8,35.6,23.1,28.6,22.7,79.2,21.92,100,12.5,rain,,,,22.3,324.9,1011.1,51.7,13.2,245.2,21.2,9,,2014-02-23T06:24:55,2014-02-23T18:22:04,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-24,31.3,23.1,27.5,35.3,23.1,29.9,22.9,77.1,0,0,0,,,,,16.6,259.9,1011.2,54.7,13,274.4,23.8,10,,2014-02-24T06:24:36,2014-02-24T18:22:07,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-25,32.1,23.1,28,36.3,23.1,30.5,22.3,72.1,0,0,0,,,,,20.5,39.3,1010.7,35,13.9,277.1,24.1,9,,2014-02-25T06:24:16,2014-02-25T18:22:08,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-26,32.1,23.1,27.9,35.9,23.1,29.7,21.3,68.5,0,0,0,,,,,18.4,2.8,1011,49.8,14.7,310.3,27.1,10,,2014-02-26T06:23:55,2014-02-26T18:22:09,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-02-27,31.3,24.1,27.6,36,24.1,29.3,22.1,72.6,0.795,100,12.5,rain,,,,25.9,12.8,1011.4,50.5,13.1,265.4,23,9,,2014-02-27T06:23:33,2014-02-27T18:22:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999"
kaduwela,2014-02-28,31.4,24,27.7,37.1,24,30.2,22.7,75.2,0,0,0,,,,,16.6,255.8,1010.8,54.2,13.4,231.3,20,8,,2014-02-28T06:23:12,2014-02-28T18:22:10,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-03-01,31.1,24.1,27.9,36.8,24.1,30.3,22.6,73.7,0.004,100,4.17,rain,,,,16.6,309.2,1009.9,33.9,13.1,274.3,23.5,10,,2014-03-01T06:22:49,2014-03-01T18:22:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-03-02,31.5,24.1,27.9,37.6,24.1,30.4,22.8,74.3,0.814,100,8.33,rain,,,,22.4,263.7,1010.1,55.3,13.1,159.9,13.8,5,,2014-03-02T06:22:26,2014-03-02T18:22:09,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-03-03,31.8,25.1,28.3,36.8,25.1,30.6,22.8,73.2,0.398,100,8.33,rain,,,,18.4,253.2,1010.3,45.4,12.7,257.8,22.3,9,,2014-03-03T06:22:02,2014-03-03T18:22:08,0.06,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-03-04,31.8,25.1,28.3,36.4,25.1,31.1,22.9,73.4,0.689,100,4.17,rain,,,,16.6,44.1,1010.7,64.9,13.2,161.8,14,6,,2014-03-04T06:21:38,2014-03-04T18:22:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-03-05,31.8,24.8,28.1,38.2,24.8,30.5,23.1,75.4,25.828,100,16.67,rain,,,,16.6,216.2,1010.8,50.2,12.2,281.8,24.2,10,,2014-03-05T06:21:14,2014-03-05T18:22:04,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-03-06,31.4,23.1,27.4,35.7,23.1,29.5,22.5,75.8,7.277,100,12.5,rain,,,,16.6,310.3,1010.3,51,13.6,248,21.5,9,,2014-03-06T06:20:49,2014-03-06T18:22:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-03-07,33.1,22.1,26.6,38,22.1,28.1,22.3,79,25.191,100,12.5,rain,,,,20.5,75.1,1011,62.6,12.1,184.4,15.8,7,,2014-03-07T06:20:23,2014-03-07T18:21:59,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-03-08,34.1,23.8,27.9,35.4,23.8,30,22.4,73.7,0.042,100,8.33,rain,,,,18.4,45.4,1011.2,65.5,13.1,224.4,19.3,8,,2014-03-08T06:19:57,2014-03-08T18:21:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-03-09,34.1,23.1,28.8,36.6,23.1,30.3,20.8,65,0,0,0,,,,,24.1,38.8,1010.4,55.6,14,272.8,23.6,10,,2014-03-09T06:19:31,2014-03-09T18:21:52,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-03-10,33.1,24.1,28.3,35.8,24.1,30,21.3,67.2,0,0,0,,,,,22.5,0.5,1010.7,38.9,13.5,261,22.6,9,,2014-03-10T06:19:04,2014-03-10T18:21:48,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-03-11,35.1,23.1,28.6,36.2,23.1,29.7,20.3,63.7,0,0,0,,,,,24.1,58.5,1009.9,47.4,14.6,307.1,26.6,10,,2014-03-11T06:18:37,2014-03-11T18:21:44,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
kaduwela,2014-03-12,34.1,23.1,28.5,35.9,23.1,30.3,20.7,64.6,0,0,0,,,,,20.5,27.3,1010.9,47.9,14.2,269.2,23.4,9,,2014-03-12T06:18:10,2014-03-12T18:21:39,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,43466099999,remote"
kaduwela,2014-03-13,35.1,23.1,28.4,38,23.1,30.2,20.9,65.9,0,0,0,,,,,22.3,52.5,1009.5,47.9,14.8,294,25.5,10,,2014-03-13T06:17:42,2014-03-13T18:21:34,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43441099999,remote,43466099999"
